Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price
INN01404,Venus,1/4/2018,3,0,Buffet Breakfast,2,0,0,0,0,57,Online,0,0,0.0
INN20053,Venus,27/7/2018,3,0,Buffet Breakfast,1,0,0,4,0,87,Online,0,0,139.95
INN11050,Neptune,25/5/2018,2,0,Not Selected,0,0,0,1,0,8,Online,0,0,119.0
INN34899,Neptune,26/10/2018,1,0,Buffet Breakfast,0,0,0,2,0,41,Online,0,0,113.0
INN35677,Neptune,22/12/2018,2,1,Buffet Breakfast,0,0,1,3,0,20,Online,0,0,88.4
INN06704,Neptune,5/9/2017,2,0,Not Selected,0,0,1,1,0,14,Online,0,0,115.0
INN31500,Neptune,19/3/2018,2,0,Not Selected,1,0,0,1,0,17,Online,0,0,97.0
INN30262,Neptune,14/9/2017,2,0,Buffet Breakfast,0,0,1,2,0,135,Offline,0,0,90.0
INN17730,Neptune,11/8/2018,2,0,Buffet Breakfast,0,0,2,3,0,139,Offline,0,0,81.25
INN07966,Neptune,6/11/2017,2,0,Buffet Breakfast,1,0,0,1,0,0,Online,0,0,95.0
INN20488,Venus,18/11/2018,3,0,Buffet Breakfast,3,0,0,2,0,62,Online,0,0,126.0
INN30273,Neptune,30/9/2017,2,0,Buffet Breakfast,1,0,0,3,0,23,Online,0,0,111.33
INN00458,Neptune,31/5/2018,1,0,Not Selected,0,0,0,3,0,2,Online,0,0,87.78
INN34125,Neptune,20/11/2017,1,0,Buffet Breakfast,0,0,0,2,0,32,Offline,0,0,73.0
INN07614,Neptune,27/12/2018,1,0,Buffet Breakfast,0,0,1,5,0,32,Offline,0,0,63.33
INN10725,Neptune,20/8/2018,2,0,Buffet Breakfast,0,0,0,1,0,29,Online,0,0,151.0
INN06294,Neptune,19/12/2018,1,0,Buffet Breakfast,1,0,1,0,1,7,Offline,1,0,68.8
INN18849,Jupiter,9/6/2018,2,2,Buffet Breakfast,0,0,0,3,0,44,Online,0,0,192.9
INN30537,Venus,26/6/2018,2,0,Buffet Breakfast,1,0,2,5,0,32,Online,0,0,126.26
INN14115,Neptune,23/3/2018,2,0,Buffet Breakfast,0,0,0,1,0,5,Online,0,0,101.0
INN04181,Neptune,24/11/2018,2,0,Buffet Breakfast,1,0,0,3,0,112,Online,0,0,90.0
INN21789,Neptune,14/10/2018,2,0,Buffet Breakfast,0,0,2,6,0,249,Offline,0,0,89.75
INN13637,Neptune,27/1/2018,1,0,Buffet Breakfast,0,0,0,2,0,58,Offline,0,0,85.5
INN27222,Venus,27/12/2018,2,0,Buffet Breakfast,0,0,0,3,0,113,Online,0,0,114.9
INN28317,Neptune,22/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,276,Offline,0,0,116.33
INN00674,Neptune,8/2/2018,1,0,Luxury Buffet Breakfast,1,0,1,0,0,3,Online,0,0,129.0
INN08710,Neptune,17/8/2017,2,0,Buffet Breakfast,0,0,1,0,0,0,Online,0,0,138.0
INN11159,Neptune,13/11/2018,2,0,Not Selected,3,0,2,0,0,72,Online,0,0,79.2
INN02646,Venus,17/5/2018,3,0,Buffet Breakfast,0,0,0,2,0,98,Online,0,0,168.3
INN05321,Neptune,26/6/2018,1,0,Not Selected,1,0,2,0,0,4,Online,0,0,113.0
INN33270,Neptune,12/10/2017,2,0,Buffet Breakfast,1,0,1,3,0,60,Offline,0,0,65.0
INN13824,Neptune,2/5/2018,1,0,Buffet Breakfast,1,0,1,1,0,82,Offline,0,0,80.0
INN09818,Neptune,27/8/2018,2,0,Buffet Breakfast,0,0,2,1,0,166,Online,0,0,96.3
INN33930,Neptune,22/2/2018,1,0,Buffet Breakfast,0,0,1,2,1,0,Corporate,1,0,65.0
INN21213,Neptune,20/11/2018,2,0,Not Selected,2,0,2,2,0,217,Online,0,0,63.75
INN30292,Neptune,11/7/2017,2,0,Buffet Breakfast,0,0,2,1,0,114,Online,0,0,76.5
INN27490,Neptune,8/3/2018,2,0,Not Selected,1,0,0,4,0,3,Online,0,0,93.0
INN26055,Neptune,27/11/2018,2,0,Not Selected,0,0,2,1,0,31,Online,0,0,88.0
INN34484,Neptune,15/6/2018,2,1,Buffet Breakfast,2,0,2,4,0,134,Online,0,0,135.15
INN01924,Neptune,31/7/2018,2,0,Buffet Breakfast,1,0,2,2,0,193,Offline,0,0,72.25
INN17679,Neptune,30/10/2018,2,0,Not Selected,1,0,2,0,0,57,Online,0,0,89.1
INN10594,Venus,29/2/2018,2,0,Buffet Breakfast,1,1,1,3,0,47,Online,0,0,99.4
INN33050,Neptune,3/9/2018,2,0,Luxury Buffet Breakfast,0,0,2,4,0,70,Online,0,0,170.1
INN27113,Venus,9/10/2018,2,0,Buffet Breakfast,2,0,2,1,0,47,Online,0,0,139.5
INN25014,Neptune,18/11/2018,1,0,Buffet Breakfast,2,0,1,2,0,50,Online,0,0,86.4
INN10910,Neptune,5/8/2018,2,0,Not Selected,2,0,0,2,0,131,Online,0,0,76.23
INN35348,Neptune,14/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,256,Online,0,0,0.0
INN31512,Venus,10/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,49,Online,0,0,112.2
INN10793,Neptune,24/9/2017,2,0,Buffet Breakfast,1,0,0,1,0,42,Offline,0,0,85.0
INN33306,Venus,29/4/2018,2,0,Buffet Breakfast,1,0,2,4,0,2,Online,0,0,151.0
INN01455,Neptune,28/6/2018,2,0,Luxury Buffet Breakfast,1,0,2,6,0,107,Online,0,0,140.25
INN12893,Neptune,30/8/2018,2,1,Buffet Breakfast,1,0,0,2,0,195,Online,0,0,112.5
INN18517,Neptune,23/10/2017,2,0,Buffet Breakfast,1,0,2,6,0,49,Online,0,0,94.5
INN28528,Saturn,25/3/2018,2,0,Buffet Breakfast,0,0,1,2,0,130,Online,0,0,102.58
INN19132,Venus,19/8/2018,3,0,Buffet Breakfast,1,0,0,1,0,88,Online,0,0,150.3
INN22896,Neptune,10/6/2018,1,0,Buffet Breakfast,0,0,1,2,0,57,Offline,0,0,75.33
INN06587,Venus,2/4/2018,2,1,Buffet Breakfast,1,0,0,1,0,5,Online,0,0,143.5
INN03837,Neptune,15/12/2018,1,0,Buffet Breakfast,1,1,0,1,0,0,Corporate,0,0,50.0
INN13099,Neptune,13/2/2018,2,0,Buffet Breakfast,0,0,2,2,0,72,Offline,0,0,60.0
INN03972,Neptune,30/10/2018,2,0,Luxury Buffet Breakfast,0,0,2,0,0,75,Online,0,0,105.0
INN07440,Neptune,19/4/2018,1,0,Buffet Breakfast,0,0,0,2,0,103,Online,0,0,115.0
INN15943,Neptune,2/5/2018,3,0,Buffet Breakfast,0,0,1,3,0,100,Online,0,0,132.18
INN12965,Neptune,8/10/2017,2,0,Luxury Buffet Breakfast,0,0,1,3,0,210,Offline,0,0,86.0
INN30357,Jupiter,5/9/2017,2,0,Buffet Breakfast,1,0,0,1,0,9,Complementary,0,0,0.0
INN34628,Neptune,3/9/2018,2,0,Not Selected,1,0,0,1,0,244,Online,0,0,85.5
INN12959,Saturn,14/6/2018,2,0,Not Selected,0,0,0,2,0,107,Online,0,0,116.1
INN08762,Neptune,7/11/2018,2,0,Buffet Breakfast,1,0,1,3,0,8,Online,0,0,120.47
INN05733,Neptune,24/8/2018,2,0,Buffet Breakfast,0,0,0,2,0,154,Online,0,0,95.4
INN26960,Neptune,12/10/2017,2,0,Buffet Breakfast,1,0,1,2,0,34,Online,0,0,103.5
INN23867,Jupiter,25/12/2018,2,2,Luxury Buffet Breakfast,1,0,2,2,0,111,Online,0,0,196.35
INN18985,Neptune,11/3/2018,2,0,Not Selected,0,0,1,2,0,10,Online,0,0,97.0
INN31992,Neptune,15/4/2018,1,0,Not Selected,0,0,2,2,0,104,Online,0,0,76.5
INN08152,Neptune,6/7/2018,1,0,Not Selected,2,0,0,1,0,27,Online,0,0,139.0
INN33938,Neptune,30/11/2018,2,0,Buffet Breakfast,1,0,0,1,0,0,Corporate,0,0,73.0
INN10637,Neptune,8/3/2018,2,0,Buffet Breakfast,0,0,0,1,0,20,Online,0,0,93.0
INN24446,Neptune,11/10/2018,1,0,Not Selected,1,0,0,1,0,181,Online,0,0,98.1
INN03711,Neptune,17/3/2018,1,0,Buffet Breakfast,1,1,0,1,0,0,Corporate,0,0,50.0
INN00442,Neptune,13/8/2018,2,0,Buffet Breakfast,1,0,2,1,0,136,Online,0,0,88.01
INN05623,Venus,12/2/2018,3,0,Buffet Breakfast,1,0,0,2,0,9,Online,0,0,139.0
INN12332,Neptune,27/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,5,Corporate,0,0,65.0
INN20870,Saturn,29/5/2018,2,0,Buffet Breakfast,1,0,2,2,0,88,Online,0,0,112.01
INN17654,Neptune,17/8/2017,2,0,Buffet Breakfast,0,0,1,5,0,3,Corporate,0,0,79.2
INN25091,Neptune,26/4/2018,2,0,Not Selected,0,0,0,4,0,64,Online,0,0,94.78
INN20514,Neptune,22/9/2018,2,0,Buffet Breakfast,2,0,1,3,0,237,Online,0,0,87.67
INN18809,Neptune,1/8/2018,2,0,Buffet Breakfast,1,0,1,3,0,159,Online,0,0,99.45
INN13944,Neptune,29/9/2018,2,0,Luxury Buffet Breakfast,0,0,0,3,0,1,Corporate,0,0,146.0
INN14014,Neptune,27/8/2018,3,0,Buffet Breakfast,1,0,0,1,0,80,Online,0,0,99.1
INN32055,Venus,16/4/2018,1,1,Buffet Breakfast,1,0,2,1,0,33,Online,0,0,91.48
INN09073,Neptune,20/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,211,Offline,0,0,100.0
INN03067,Venus,19/9/2018,2,0,Buffet Breakfast,1,0,1,3,0,26,Online,0,0,169.0
INN15613,Neptune,27/7/2018,2,0,Not Selected,1,0,0,1,0,30,Online,0,0,125.1
INN36031,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0
INN24336,Neptune,16/1/2018,2,0,Not Selected,1,0,1,1,0,4,Online,0,0,59.75
INN04296,Neptune,22/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,138,Offline,0,0,94.5
INN21436,Venus,11/12/2018,1,0,Buffet Breakfast,0,0,2,4,0,18,Online,0,0,96.9
INN02266,Neptune,20/6/2018,2,0,Not Selected,1,0,1,3,0,64,Online,0,0,68.61
INN08029,Venus,23/8/2018,3,0,Buffet Breakfast,0,0,0,4,0,137,Online,0,0,133.2
INN14669,Venus,20/5/2018,2,0,Buffet Breakfast,1,0,0,1,0,31,Online,0,0,140.4
INN19861,Neptune,10/7/2018,2,1,Buffet Breakfast,2,0,2,2,0,131,Online,0,0,136.5
INN21021,Neptune,1/7/2018,2,0,Buffet Breakfast,0,0,1,2,0,162,Online,0,0,96.3
INN29659,Neptune,22/5/2018,2,0,Buffet Breakfast,1,0,2,1,0,99,Online,0,0,97.71
INN31890,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,60.0
INN31302,Neptune,26/8/2018,2,0,Not Selected,0,0,1,2,0,179,Online,0,0,85.5
INN28518,Neptune,24/12/2017,2,0,Buffet Breakfast,1,0,2,3,0,24,Offline,0,0,58.0
INN20420,Venus,29/2/2018,2,0,Buffet Breakfast,0,0,1,1,0,33,Online,0,0,106.4
INN18568,Venus,29/8/2018,3,0,Buffet Breakfast,0,0,1,3,0,68,Online,0,0,159.3
INN32817,Saturn,25/12/2018,0,2,Buffet Breakfast,2,0,2,1,0,104,Online,0,0,91.6
INN16835,Neptune,8/12/2018,2,1,Buffet Breakfast,2,0,0,3,0,49,Online,0,0,93.6
INN32039,Saturn,23/10/2018,2,0,Buffet Breakfast,2,0,2,2,0,208,Online,0,0,88.77
INN27854,Neptune,3/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,177,Offline,0,0,100.0
INN05901,Neptune,9/11/2018,2,0,Buffet Breakfast,1,0,0,4,0,17,Online,0,0,142.63
INN36265,Venus,8/7/2018,2,0,Buffet Breakfast,0,0,0,2,0,187,Online,0,0,105.3
INN06209,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,105,Online,0,0,75.0
INN14239,Venus,10/4/2018,2,0,Buffet Breakfast,0,0,2,4,0,45,Online,0,0,113.62
INN14604,Neptune,4/3/2018,2,0,Not Selected,2,0,0,2,0,29,Online,0,0,81.55
INN03807,Neptune,8/2/2018,3,0,Buffet Breakfast,2,0,1,1,0,39,Offline,0,0,98.94
INN08910,Neptune,4/6/2018,2,0,Buffet Breakfast,0,0,1,1,0,275,Offline,0,0,62.8
INN11869,Neptune,2/8/2018,2,0,Buffet Breakfast,0,0,0,4,0,131,Online,0,0,105.3
INN34482,Jupiter,18/3/2018,2,0,Buffet Breakfast,0,0,0,2,0,35,Online,0,0,162.45
INN03965,Venus,4/11/2018,2,0,Buffet Breakfast,2,0,1,2,0,38,Online,0,0,118.0
INN11740,Neptune,24/5/2018,2,0,Buffet Breakfast,1,0,0,2,0,5,Corporate,0,0,110.0
INN01104,Neptune,4/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,1,0,41,Offline,0,0,110.0
INN02451,Neptune,31/5/2018,1,0,Buffet Breakfast,0,0,0,3,0,113,Corporate,0,0,100.0
INN11540,Venus,8/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,82,Online,0,0,99.45
INN02605,Neptune,25/3/2018,2,0,Not Selected,1,0,0,2,0,8,Online,0,0,139.0
INN34557,Neptune,24/10/2018,2,0,Buffet Breakfast,0,0,1,2,0,117,Offline,0,0,80.75
INN27015,Venus,25/12/2018,3,0,Buffet Breakfast,1,0,2,2,0,93,Online,0,0,119.0
INN01241,Neptune,7/3/2018,2,0,Not Selected,1,0,1,2,0,5,Online,0,0,89.0
INN10369,Neptune,16/3/2018,2,0,Not Selected,0,0,0,3,0,66,Online,0,0,73.5
INN09565,Venus,4/3/2018,2,0,Buffet Breakfast,1,0,2,2,0,33,Online,0,0,97.4
INN20485,Neptune,10/7/2018,2,0,Buffet Breakfast,1,0,2,2,0,91,Online,0,0,109.8
INN27649,Neptune,18/5/2018,2,0,Not Selected,2,0,0,1,0,53,Online,0,0,89.4
INN09648,Neptune,27/4/2018,2,0,Buffet Breakfast,0,0,2,4,0,160,Offline,0,0,90.0
INN22150,Neptune,5/4/2018,1,0,Buffet Breakfast,0,0,0,1,0,8,Online,0,0,95.0
INN18550,Venus,7/10/2018,2,0,Buffet Breakfast,2,0,0,2,0,9,Online,0,0,175.0
INN34838,Neptune,21/1/2018,1,0,Buffet Breakfast,0,0,0,1,0,3,Corporate,0,0,66.0
INN21786,Neptune,2/10/2018,1,0,Buffet Breakfast,1,0,2,0,0,22,Online,0,0,125.1
INN01433,Neptune,28/8/2017,2,0,Not Selected,2,0,0,2,0,11,Online,0,0,81.0
INN00169,Neptune,19/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,280,Online,0,0,110.0
INN02670,Venus,30/10/2017,2,0,Buffet Breakfast,1,0,1,2,0,14,Offline,0,0,98.67
INN23695,Neptune,16/8/2017,2,0,Buffet Breakfast,0,0,1,0,0,137,Online,0,0,76.5
INN27130,Venus,30/4/2018,2,0,Buffet Breakfast,1,0,2,1,0,35,Online,0,0,140.4
INN04621,Neptune,28/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,235,Online,0,0,97.71
INN31319,Neptune,20/11/2017,1,0,Buffet Breakfast,0,0,0,2,0,32,Online,0,0,0.0
INN31117,Neptune,16/1/2018,2,0,Buffet Breakfast,1,0,1,1,0,92,Online,0,0,90.0
INN13751,Neptune,5/9/2018,1,0,Buffet Breakfast,0,0,1,3,0,28,Online,0,0,93.4
INN21388,Neptune,18/4/2018,2,1,Buffet Breakfast,2,0,1,1,0,35,Online,0,0,112.5
INN21427,Venus,23/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,104,Offline,0,0,90.95
INN24726,Neptune,12/5/2018,1,0,Buffet Breakfast,1,0,0,1,0,128,Online,0,0,99.9
INN14952,Neptune,13/7/2018,2,0,Not Selected,1,0,0,4,0,134,Online,0,0,89.25
INN27109,Neptune,13/9/2017,2,0,Buffet Breakfast,1,0,2,3,0,19,Online,0,0,105.0
INN28010,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0
INN07412,Neptune,6/4/2018,2,1,Buffet Breakfast,1,0,0,3,0,74,Online,0,0,112.5
INN03754,Neptune,3/10/2017,2,0,Buffet Breakfast,1,0,2,2,0,11,Online,0,0,145.0
INN36069,Neptune,1/8/2018,2,0,Buffet Breakfast,0,0,1,2,0,170,Online,0,0,105.3
INN04070,Neptune,7/7/2018,2,0,Buffet Breakfast,1,0,1,3,0,157,Offline,0,0,72.25
INN10457,Neptune,3/11/2018,1,0,Buffet Breakfast,0,0,0,1,0,1,Offline,0,0,75.0
INN29364,Neptune,1/11/2018,1,0,Buffet Breakfast,0,0,0,3,0,166,Offline,0,0,110.0
INN17463,Neptune,16/4/2018,2,0,Not Selected,0,0,1,1,0,6,Online,0,0,104.0
INN12939,Neptune,13/6/2018,2,0,Not Selected,1,0,2,5,0,111,Online,0,0,109.65
INN00851,Neptune,23/6/2018,1,0,Buffet Breakfast,0,0,0,1,0,3,Offline,0,0,95.0
INN33422,Neptune,6/7/2018,2,0,Buffet Breakfast,1,0,2,5,0,159,Online,0,0,82.19
INN01144,Venus,15/9/2018,2,0,Buffet Breakfast,1,0,1,3,0,18,Online,0,0,105.64
INN24628,Neptune,9/10/2017,2,0,Buffet Breakfast,0,0,1,2,0,66,Offline,0,0,75.0
INN11220,Neptune,22/1/2018,2,0,Buffet Breakfast,0,0,1,2,0,49,Offline,0,0,60.0
INN07759,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,164,Offline,0,0,100.0
INN01670,Neptune,24/7/2018,2,1,Buffet Breakfast,0,0,2,1,0,82,Online,0,0,124.6
INN08976,Neptune,19/7/2018,2,0,Not Selected,1,0,0,4,0,170,Online,0,0,85.0
INN04434,Neptune,2/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,80,Online,0,0,126.9
INN00762,Neptune,1/4/2018,2,0,Not Selected,1,0,2,2,0,68,Online,0,0,75.65
INN23676,Neptune,5/10/2017,2,0,Buffet Breakfast,2,0,1,4,0,18,Online,0,0,107.0
INN21914,Neptune,22/5/2018,2,0,Buffet Breakfast,1,0,2,3,0,84,Online,0,0,135.31
INN07050,Neptune,30/6/2018,1,0,Not Selected,0,0,0,1,0,2,Online,0,0,127.0
INN33581,Venus,16/12/2018,2,0,Buffet Breakfast,0,0,1,2,0,185,Online,0,0,103.5
INN25739,Venus,17/5/2018,3,0,Buffet Breakfast,0,0,0,3,0,51,Online,0,0,159.3
INN05445,Neptune,20/8/2017,2,0,Buffet Breakfast,0,0,2,5,0,171,Online,0,0,76.5
INN33192,Venus,21/8/2018,2,0,Buffet Breakfast,0,0,2,0,0,91,Online,0,0,159.3
INN11410,Neptune,6/7/2018,2,0,Buffet Breakfast,1,0,1,4,0,135,Online,0,0,107.95
INN27154,Mercury,25/11/2018,2,2,Buffet Breakfast,0,0,2,2,0,168,Online,0,0,205.0
INN07019,Saturn,16/10/2018,2,0,Buffet Breakfast,0,0,2,3,0,285,Online,0,0,81.81
INN35260,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0
INN30500,Neptune,16/7/2018,2,0,Not Selected,1,0,2,1,0,99,Online,0,0,94.5
INN03769,Neptune,20/11/2018,1,0,Buffet Breakfast,2,0,2,0,0,95,Online,0,0,90.0
INN30429,Neptune,2/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,112,Offline,0,0,100.0
INN05727,Neptune,27/7/2018,2,0,Buffet Breakfast,1,0,0,2,0,40,Online,0,0,135.9
INN22245,Neptune,20/5/2018,2,0,Buffet Breakfast,1,0,1,2,0,86,Offline,0,0,65.0
INN04939,Venus,26/8/2018,2,0,Buffet Breakfast,1,0,1,2,0,9,Online,0,0,151.67
INN30135,Venus,9/5/2018,3,0,Buffet Breakfast,0,0,3,6,0,75,Online,0,0,150.45
INN34983,Jupiter,17/12/2018,2,2,Buffet Breakfast,0,0,2,4,0,1,Online,0,0,142.38
INN15725,Venus,7/12/2018,3,0,Buffet Breakfast,2,0,0,4,0,95,Online,0,0,119.0
INN12771,Neptune,27/7/2017,2,0,Buffet Breakfast,1,0,1,2,0,126,Online,0,0,76.5
INN03284,Neptune,29/7/2017,2,1,Buffet Breakfast,1,0,0,3,0,122,Online,0,0,76.5
INN13076,Neptune,4/12/2018,1,0,Buffet Breakfast,0,0,2,0,0,20,Corporate,0,0,67.0
INN21173,Neptune,4/11/2018,2,0,Buffet Breakfast,0,0,1,2,0,305,Offline,0,0,89.0
INN08673,Venus,22/9/2018,3,0,Buffet Breakfast,2,0,0,3,0,132,Online,0,0,162.0
INN23031,Venus,31/5/2018,3,0,Buffet Breakfast,2,1,0,2,0,17,Online,0,0,166.0
INN28973,Neptune,15/1/2018,1,0,Buffet Breakfast,1,0,0,1,5,4,Online,1,11,73.9
INN13678,Neptune,1/6/2018,1,0,Buffet Breakfast,1,1,0,1,6,8,Corporate,1,0,98.0
INN06971,Neptune,8/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,124,Online,0,0,94.5
INN23164,Jupiter,9/8/2017,2,2,Buffet Breakfast,1,0,2,0,0,1,Online,0,0,153.0
INN25752,Venus,30/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,240,Online,0,0,140.4
INN01927,Venus,12/11/2018,2,0,Buffet Breakfast,0,0,2,2,0,25,Online,0,0,100.3
INN27536,Neptune,24/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,45,Online,0,0,108.79
INN07104,Neptune,11/7/2018,2,0,Not Selected,0,0,1,0,0,49,Online,0,0,93.15
INN19637,Neptune,24/3/2018,2,1,Buffet Breakfast,0,0,0,2,0,33,Online,0,0,143.1
INN11787,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,109.0
INN17444,Neptune,5/10/2017,2,0,Buffet Breakfast,0,0,1,1,0,40,Offline,0,0,70.0
INN21369,Neptune,26/2/2018,2,0,Buffet Breakfast,0,0,0,2,0,55,Online,0,0,80.3
INN13073,Venus,16/12/2018,2,0,Buffet Breakfast,0,0,1,2,0,185,Online,0,0,103.5
INN10936,Venus,31/10/2018,2,0,Buffet Breakfast,1,0,1,3,0,66,Online,0,0,104.85
INN19266,Neptune,17/9/2018,2,0,Luxury Buffet Breakfast,0,0,2,1,0,220,Offline,0,0,172.0
INN04239,Neptune,14/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,48,Offline,0,0,130.0
INN35931,Venus,8/7/2018,2,0,Buffet Breakfast,2,0,0,1,0,146,Online,0,0,127.8
INN27601,Venus,9/9/2018,2,0,Buffet Breakfast,0,0,2,2,0,23,Online,0,0,135.0
INN26574,Neptune,11/11/2018,2,0,Buffet Breakfast,1,0,1,2,0,50,Offline,0,0,75.0
INN30319,Neptune,8/6/2018,2,0,Buffet Breakfast,3,0,0,4,0,101,Online,0,0,87.67
INN34420,Neptune,30/4/2018,1,0,Buffet Breakfast,0,0,1,1,0,54,Online,0,0,91.13
INN09514,Neptune,20/12/2018,2,0,Not Selected,3,0,0,1,0,1,Online,0,0,79.5
INN21732,Venus,17/7/2018,3,0,Buffet Breakfast,2,0,2,3,0,33,Online,0,0,161.1
INN01511,Neptune,3/5/2018,2,1,Buffet Breakfast,2,0,0,1,0,1,Online,0,0,142.0
INN31884,Neptune,11/10/2017,2,0,Buffet Breakfast,2,0,2,0,0,34,Online,0,0,103.05
INN29952,Neptune,3/7/2018,2,0,Buffet Breakfast,1,0,2,1,0,5,Online,0,0,142.33
INN19626,Venus,5/10/2017,2,0,Buffet Breakfast,0,0,1,2,0,14,Offline,0,0,75.0
INN06407,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,164,Offline,0,0,100.0
INN03963,Jupiter,13/11/2018,2,2,Buffet Breakfast,0,0,2,4,0,13,Online,0,0,147.9
INN02447,Neptune,8/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,4,Online,0,0,112.5
INN35466,Saturn,14/1/2018,2,0,Buffet Breakfast,1,0,0,3,0,40,Online,0,0,77.55
INN08871,Neptune,5/3/2018,2,0,Not Selected,0,0,2,1,0,49,Online,0,0,69.5
INN11995,Neptune,15/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,188,Offline,0,0,130.0
INN03606,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,1,2,0,67,Offline,0,0,75.0
INN28362,Neptune,2/7/2017,2,0,Buffet Breakfast,1,0,2,3,0,62,Online,0,0,76.5
INN01030,Neptune,2/8/2018,2,0,Buffet Breakfast,0,0,0,4,0,244,Online,0,0,90.95
INN16028,Saturn,15/2/2018,2,0,Buffet Breakfast,0,0,1,1,0,36,Online,0,0,69.52
INN29169,Saturn,26/11/2018,2,1,Buffet Breakfast,2,0,2,4,0,35,Corporate,0,0,71.25
INN16570,Neptune,2/9/2018,2,0,Not Selected,3,0,0,1,0,3,Online,0,0,129.0
INN33341,Neptune,16/5/2018,1,0,Buffet Breakfast,0,0,1,2,0,5,Corporate,0,0,98.32
INN11295,Neptune,7/4/2018,2,0,Buffet Breakfast,0,0,0,3,0,10,Online,0,0,111.0
INN01598,Venus,8/6/2018,2,0,Buffet Breakfast,1,0,0,3,0,45,Online,0,0,128.4
INN21969,Neptune,7/8/2018,2,0,Not Selected,0,0,2,0,0,22,Online,0,0,139.0
INN03961,Neptune,9/11/2018,2,0,Buffet Breakfast,2,0,0,2,0,72,Online,0,0,175.5
INN16303,Venus,16/3/2018,2,1,Buffet Breakfast,1,0,2,7,0,41,Offline,0,0,66.72
INN02750,Neptune,21/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,5,Online,0,0,0.0
INN03779,Neptune,17/7/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,273,Online,0,0,109.0
INN10017,Neptune,13/8/2018,2,0,Not Selected,1,0,0,1,0,4,Online,0,0,167.0
INN20399,Neptune,12/6/2018,2,1,Buffet Breakfast,2,0,2,3,0,31,Online,0,0,126.9
INN20243,Neptune,8/12/2018,2,0,Buffet Breakfast,1,0,0,3,0,23,Online,0,0,108.67
INN25127,Neptune,29/12/2018,1,0,Buffet Breakfast,0,0,2,3,0,269,Offline,0,0,70.0
INN27687,Neptune,15/11/2018,2,0,Luxury Buffet Breakfast,1,0,0,4,0,261,Online,0,0,106.25
INN03700,Neptune,19/4/2018,1,0,Buffet Breakfast,0,0,0,2,0,103,Online,0,0,115.0
INN20620,Neptune,4/10/2018,1,0,Buffet Breakfast,0,0,1,5,0,349,Offline,0,0,96.67
INN02345,Neptune,8/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,124,Offline,0,0,94.5
INN11503,Neptune,5/3/2018,2,0,Not Selected,0,0,2,1,0,49,Online,0,0,69.5
INN00027,Neptune,21/9/2017,2,0,Buffet Breakfast,0,0,1,1,0,60,Offline,0,0,65.0
INN22041,Venus,9/9/2018,3,0,Buffet Breakfast,0,0,2,3,0,132,Online,0,0,162.0
INN09913,Neptune,26/9/2018,2,0,Luxury Buffet Breakfast,0,0,1,2,0,418,Offline,0,0,107.0
INN36254,Neptune,17/5/2018,1,0,Buffet Breakfast,0,0,0,3,0,64,Corporate,0,0,130.0
INN32284,Neptune,12/10/2017,2,0,Buffet Breakfast,1,0,1,4,0,13,Online,0,0,126.0
INN31815,Saturn,26/7/2018,0,2,Buffet Breakfast,1,0,0,3,0,85,Online,0,0,106.54
