Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,Booking Status
INN13520,Venus,19/1/2018,1,0,Buffet Breakfast,0,0,0,3,0,14,Online,0,0,77.6,Arrived
INN13375,Neptune,20/10/2017,1,0,Buffet Breakfast,1,1,0,3,0,8,Online,0,0,129.0,Arrived
INN04066,Neptune,9/8/2018,2,0,Not Selected,1,1,0,4,0,8,Online,0,0,148.0,Arrived
INN03090,Neptune,19/11/2018,2,0,Buffet Breakfast,2,0,2,1,0,11,Online,0,0,107.67,Arrived
INN03025,Neptune,16/12/2018,2,0,Not Selected,1,0,1,2,0,46,Online,0,0,79.2,Arrived
INN24794,Neptune,1/11/2018,1,0,Buffet Breakfast,0,0,0,3,0,166,Offline,0,0,110.0,Canceled
INN29819,Venus,6/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,238,Online,0,0,140.4,Canceled
INN30223,Jupiter,7/4/2018,2,2,Buffet Breakfast,2,0,0,3,0,71,Online,0,0,171.3,Arrived
INN22062,Venus,4/10/2018,2,0,Buffet Breakfast,1,0,0,3,0,34,Online,0,0,151.2,Arrived
INN16573,Neptune,19/2/2018,2,0,Buffet Breakfast,1,0,2,2,0,32,Online,0,0,86.15,Arrived
INN22856,Neptune,19/6/2018,1,0,Buffet Breakfast,0,0,2,1,0,38,Offline,0,0,81.0,Arrived
INN19342,Neptune,2/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,180,Offline,0,0,100.0,Arrived
INN29776,Neptune,28/10/2018,2,0,Buffet Breakfast,0,0,0,2,0,245,Online,0,0,96.3,Canceled
INN23214,Neptune,17/4/2018,2,0,Buffet Breakfast,0,0,2,2,0,2,Offline,0,0,72.75,Arrived
INN21407,Neptune,25/9/2018,1,0,Not Selected,1,0,2,0,0,4,Online,0,0,118.58,Arrived
INN11657,Neptune,11/12/2017,2,0,Buffet Breakfast,2,1,1,2,0,11,Online,0,0,96.0,Arrived
INN07821,Neptune,10/10/2017,2,0,Buffet Breakfast,0,0,2,1,0,221,Offline,0,0,65.0,Arrived
INN16031,Saturn,11/12/2017,2,3,Buffet Breakfast,0,0,0,1,0,4,Complementary,0,0,0.0,Arrived
INN09765,Neptune,4/10/2017,2,0,Buffet Breakfast,2,1,2,0,0,223,Online,0,0,89.25,Arrived
INN26890,Neptune,29/8/2018,2,1,Buffet Breakfast,2,0,1,4,0,64,Online,0,0,148.5,Canceled
INN33915,Venus,22/8/2018,3,0,Buffet Breakfast,2,0,1,4,0,211,Online,0,0,121.55,Canceled
INN18468,Neptune,2/12/2018,1,0,Buffet Breakfast,0,0,3,7,0,10,Online,0,0,76.59,Arrived
INN17814,Neptune,2/4/2018,2,0,Buffet Breakfast,0,0,1,1,0,121,Offline,0,0,71.0,Arrived
INN29440,Neptune,15/5/2018,2,0,Buffet Breakfast,0,0,4,9,0,10,Corporate,0,0,129.0,Arrived
INN12114,Venus,18/11/2018,3,0,Buffet Breakfast,1,0,1,2,0,60,Online,0,0,126.0,Canceled
INN35162,Neptune,2/8/2018,2,0,Not Selected,1,1,0,2,0,1,Online,0,0,133.0,Arrived
INN24307,Neptune,27/7/2018,2,0,Not Selected,1,0,0,0,0,22,Online,0,0,0.0,Arrived
INN15857,Venus,18/5/2018,3,0,Buffet Breakfast,1,0,0,2,0,141,Offline,0,0,115.61,Arrived
INN08560,Neptune,31/5/2018,2,0,Buffet Breakfast,0,0,0,4,0,2,Online,0,0,118.76,Arrived
INN07293,Venus,28/9/2018,2,0,Buffet Breakfast,2,0,0,3,0,36,Online,0,0,147.6,Arrived
INN27647,Neptune,11/7/2018,2,0,Buffet Breakfast,1,0,1,3,0,132,Online,0,0,101.58,Arrived
INN03613,Jupiter,7/7/2018,2,2,Buffet Breakfast,1,0,2,5,0,89,Online,0,0,183.73,Arrived
INN07512,Neptune,16/12/2018,1,0,Buffet Breakfast,0,0,0,1,0,4,Offline,0,0,70.0,Arrived
INN17636,Neptune,28/12/2018,2,0,Buffet Breakfast,2,0,2,4,0,291,Online,0,0,80.75,Arrived
INN13528,Neptune,9/10/2017,2,0,Buffet Breakfast,0,0,1,2,0,66,Offline,0,0,75.0,Arrived
INN03465,Neptune,7/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,11,Offline,0,0,143.2,Arrived
INN15996,Neptune,6/7/2018,1,0,Buffet Breakfast,0,0,2,4,0,245,Offline,0,0,110.0,Canceled
INN33224,Neptune,7/12/2018,1,0,Buffet Breakfast,1,0,0,2,0,4,Online,0,0,75.08,Arrived
INN17731,Jupiter,23/10/2018,2,1,Buffet Breakfast,0,0,2,3,0,52,Online,0,0,145.24,Canceled
INN22375,Neptune,7/8/2017,2,0,Buffet Breakfast,0,0,0,2,0,0,Online,0,0,98.0,Arrived
INN22487,Neptune,30/10/2017,2,0,Buffet Breakfast,0,0,2,2,0,99,Offline,0,0,65.0,Canceled
INN03241,Neptune,23/3/2018,2,1,Buffet Breakfast,1,0,0,2,0,2,Online,0,0,117.65,Arrived
INN29851,Neptune,16/10/2017,2,0,Buffet Breakfast,2,0,1,2,0,41,Online,0,0,105.9,Arrived
INN24905,Neptune,29/8/2018,1,0,Buffet Breakfast,0,0,1,1,0,4,Offline,0,0,80.0,Arrived
INN23464,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0,Arrived
INN15893,Neptune,27/6/2018,1,0,Buffet Breakfast,1,0,1,0,9,10,Corporate,1,0,65.0,Arrived
INN23517,Neptune,5/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,134,Online,0,0,105.3,Canceled
INN08745,Venus,2/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,81,Online,0,0,119.07,Canceled
INN33933,Neptune,30/5/2018,2,1,Buffet Breakfast,1,0,1,1,0,14,Online,0,0,134.0,Arrived
INN03120,Neptune,13/3/2018,2,0,Not Selected,0,0,2,2,0,52,Online,0,0,51.0,Arrived
INN29548,Neptune,25/3/2018,2,0,Luxury Buffet Breakfast,0,0,1,2,0,161,Offline,0,0,130.0,Canceled
INN13591,Neptune,11/3/2018,2,0,Not Selected,1,0,0,2,0,17,Online,0,0,97.0,Canceled
INN30554,Neptune,29/10/2018,2,0,Not Selected,2,0,2,1,0,183,Online,0,0,80.1,Canceled
INN23265,Venus,26/8/2018,3,0,Buffet Breakfast,2,0,0,1,0,171,Online,0,0,128.7,Canceled
INN32472,Neptune,26/7/2018,3,0,Luxury Buffet Breakfast,0,0,0,1,0,40,Offline,0,0,180.0,Arrived
INN21302,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,109.0,Arrived
INN16648,Neptune,14/3/2018,1,0,Buffet Breakfast,0,0,1,2,26,0,Corporate,1,2,65.0,Arrived
INN07700,Neptune,6/6/2018,2,0,Buffet Breakfast,0,0,1,2,0,118,Offline,0,0,120.0,Arrived
INN01343,Saturn,12/4/2018,2,0,Buffet Breakfast,0,0,0,4,0,70,Offline,0,0,95.0,Arrived
INN05603,Venus,19/9/2017,1,0,Buffet Breakfast,1,0,2,1,0,1,Online,0,0,170.0,Arrived
INN22964,Neptune,15/3/2018,1,0,Buffet Breakfast,0,1,0,2,1,1,Complementary,1,0,55.0,Arrived
INN10655,Neptune,27/12/2018,3,0,Buffet Breakfast,2,0,0,1,0,15,Offline,0,0,90.0,Arrived
INN27699,Venus,11/7/2018,3,0,Buffet Breakfast,0,0,1,1,0,17,Online,0,0,187.0,Arrived
INN24004,Neptune,6/9/2018,2,0,Buffet Breakfast,1,0,0,5,0,230,Offline,0,0,137.0,Canceled
INN02986,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,164,Offline,0,0,100.0,Arrived
INN27006,Neptune,29/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,443,Offline,0,0,65.0,Canceled
INN34549,Venus,24/3/2018,3,0,Buffet Breakfast,2,0,1,3,0,40,Online,0,0,152.33,Arrived
INN29270,Neptune,21/7/2018,2,0,Buffet Breakfast,0,0,0,2,0,14,Corporate,0,0,105.0,Arrived
INN03447,Neptune,10/6/2018,1,0,Buffet Breakfast,0,0,1,2,0,57,Offline,0,0,75.33,Arrived
INN16331,Venus,15/9/2017,3,0,Buffet Breakfast,0,0,0,2,0,1,Online,0,0,209.5,Canceled
INN02747,Neptune,7/9/2018,2,0,Buffet Breakfast,1,0,0,1,0,43,Online,0,0,98.1,Arrived
INN24321,Saturn,10/8/2018,2,0,Buffet Breakfast,0,0,0,3,0,221,Online,0,0,86.75,Canceled
INN03321,Neptune,4/2/2018,2,0,Buffet Breakfast,0,0,0,3,0,0,Online,0,0,98.33,Arrived
INN10517,Neptune,10/5/2018,1,0,Buffet Breakfast,1,0,0,1,0,21,Online,0,0,94.5,Arrived
INN03549,Venus,26/12/2017,2,0,Buffet Breakfast,1,0,2,3,0,92,Offline,0,0,60.0,Arrived
INN04615,Jupiter,7/6/2018,2,0,Buffet Breakfast,2,0,0,5,0,6,Online,0,0,213.0,Arrived
INN26158,Neptune,18/3/2018,1,0,Buffet Breakfast,0,0,0,1,0,4,Offline,0,0,62.0,Arrived
INN05539,Venus,30/12/2017,2,0,Buffet Breakfast,0,0,0,3,0,72,Online,0,0,120.67,Arrived
INN33307,Neptune,11/3/2018,2,0,Buffet Breakfast,1,0,1,2,0,14,Online,0,0,109.0,Arrived
INN09347,Venus,14/10/2018,2,0,Buffet Breakfast,1,0,1,2,0,64,Online,0,0,132.3,Arrived
INN14654,Neptune,21/9/2018,2,1,Luxury Buffet Breakfast,0,0,0,1,0,39,Online,0,0,194.85,Arrived
INN01265,Neptune,6/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,127,Online,0,0,105.3,Canceled
INN28481,Venus,24/1/2018,2,1,Buffet Breakfast,1,0,2,2,0,0,Offline,0,0,68.4,Arrived
INN04119,Venus,7/5/2018,1,0,Buffet Breakfast,0,0,2,4,0,71,Online,0,0,132.6,Arrived
INN00843,Neptune,3/11/2017,2,0,Buffet Breakfast,1,0,0,5,0,17,Online,0,0,90.95,Arrived
INN05223,Venus,5/10/2018,1,0,Buffet Breakfast,1,0,0,4,0,33,Online,0,0,157.5,Canceled
INN33636,Neptune,19/12/2018,2,0,Buffet Breakfast,0,0,1,2,0,89,Offline,0,0,75.0,Arrived
INN25435,Neptune,11/2/2018,2,0,Not Selected,1,0,0,3,0,70,Online,0,0,78.3,Canceled
INN15946,Jupiter,16/9/2017,2,0,Buffet Breakfast,0,0,0,3,0,21,Online,0,0,161.33,Arrived
INN13403,Neptune,6/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,105,Offline,0,0,75.0,Canceled
INN33019,Neptune,1/4/2018,2,0,Not Selected,0,0,1,2,0,67,Offline,0,0,75.65,Arrived
INN24280,Neptune,16/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,34,Online,0,0,99.45,Arrived
INN10203,Jupiter,8/8/2017,2,2,Not Selected,0,0,2,1,0,0,Online,0,0,153.0,Arrived
INN28358,Venus,26/8/2018,2,0,Buffet Breakfast,0,0,0,2,0,142,Online,0,0,109.8,Canceled
INN18495,Neptune,5/5/2018,2,0,Buffet Breakfast,0,0,0,3,0,7,Offline,0,0,144.0,Arrived
INN05111,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0,Arrived
INN02719,Neptune,14/2/2018,2,0,Buffet Breakfast,0,0,2,4,0,13,Online,0,0,91.0,Arrived
INN14135,Neptune,21/7/2018,2,0,Luxury Buffet Breakfast,0,0,0,2,0,292,Offline,0,0,115.0,Canceled
INN29001,Neptune,19/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,4,Corporate,0,0,81.0,Arrived
INN34088,Mercury,2/8/2018,2,3,Buffet Breakfast,1,0,2,5,0,103,Online,0,0,198.98,Arrived
INN01464,Neptune,22/2/2018,2,0,Buffet Breakfast,1,0,1,2,0,36,Online,0,0,82.7,Arrived
INN02045,Venus,8/9/2017,2,0,Buffet Breakfast,1,0,0,3,0,8,Online,0,0,87.78,Arrived
INN34534,Neptune,20/9/2017,2,0,Buffet Breakfast,0,0,2,0,0,5,Corporate,1,1,100.0,Arrived
INN25022,Venus,17/8/2018,2,0,Buffet Breakfast,1,0,2,8,0,119,Online,0,0,118.8,Canceled
INN28798,Neptune,11/3/2018,2,0,Not Selected,1,0,0,2,0,68,Online,0,0,67.5,Arrived
INN05667,Saturn,12/11/2018,2,0,Buffet Breakfast,0,0,2,5,0,259,Online,0,0,72.0,Canceled
INN14791,Neptune,1/8/2018,2,1,Buffet Breakfast,0,0,1,3,0,21,Online,0,0,159.0,Canceled
INN36180,Neptune,8/6/2018,1,0,Buffet Breakfast,1,0,0,1,0,2,Online,0,0,84.85,Arrived
INN04975,Venus,25/9/2018,2,0,Buffet Breakfast,2,0,2,3,0,35,Online,0,0,137.34,Arrived
INN30290,Neptune,11/9/2018,1,0,Buffet Breakfast,1,0,1,0,0,12,Offline,0,0,85.0,Arrived
INN31228,Neptune,13/5/2018,2,0,Buffet Breakfast,0,0,2,3,0,276,Offline,0,0,61.0,Canceled
INN14338,Neptune,18/5/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Corporate,0,0,163.18,Canceled
INN33837,Neptune,29/5/2018,2,0,Buffet Breakfast,1,0,2,3,0,134,Online,0,0,76.84,Arrived
INN23059,Venus,28/10/2017,2,0,Buffet Breakfast,0,0,1,4,0,33,Offline,0,0,77.4,Arrived
INN25476,Neptune,11/8/2018,2,0,Not Selected,2,0,0,2,0,8,Online,0,0,139.0,Arrived
INN16713,Neptune,13/12/2018,1,0,Buffet Breakfast,1,1,0,1,5,0,Corporate,1,1,67.0,Arrived
INN12054,Jupiter,10/10/2017,2,2,Buffet Breakfast,3,0,2,1,0,2,Online,0,0,196.0,Arrived
INN22234,Neptune,6/9/2018,2,0,Buffet Breakfast,1,0,0,5,0,230,Offline,0,0,137.0,Canceled
INN14269,Neptune,25/7/2018,3,0,Buffet Breakfast,1,0,1,1,0,2,Corporate,0,0,85.0,Arrived
INN00797,Neptune,19/5/2018,1,0,Buffet Breakfast,0,0,0,1,0,59,Online,0,0,121.5,Canceled
INN17069,Neptune,17/3/2018,2,0,Buffet Breakfast,1,0,0,2,0,17,Corporate,0,0,80.0,Arrived
INN13939,Venus,3/9/2018,3,0,Buffet Breakfast,2,0,2,1,0,53,Online,0,0,142.2,Arrived
INN23057,Neptune,25/10/2018,2,0,Not Selected,1,0,0,4,0,32,Online,0,0,109.0,Arrived
INN05589,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0,Arrived
INN04728,Neptune,6/7/2018,1,0,Buffet Breakfast,0,0,2,4,0,245,Online,0,0,110.0,Canceled
INN27717,Saturn,8/4/2018,2,0,Not Selected,0,0,0,2,0,78,Online,0,0,85.5,Canceled
INN32172,Neptune,11/9/2017,1,0,Buffet Breakfast,0,0,0,1,0,87,Corporate,0,0,90.0,Canceled
INN35191,Venus,28/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,136,Online,0,0,102.85,Arrived
INN34036,Neptune,10/11/2018,2,0,Not Selected,1,0,0,1,0,119,Online,0,0,170.1,Arrived
INN34672,Neptune,10/12/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,6,Online,0,0,0.0,Arrived
INN16471,Neptune,13/3/2018,2,0,Not Selected,0,0,1,0,0,10,Online,0,0,97.0,Canceled
INN23402,Neptune,30/4/2018,1,1,Buffet Breakfast,0,0,1,1,0,60,Online,0,0,143.1,Canceled
INN04237,Neptune,26/8/2018,2,0,Buffet Breakfast,1,0,2,2,0,7,Online,0,0,143.0,Arrived
INN01664,Venus,11/11/2018,1,0,Buffet Breakfast,2,0,0,1,0,23,Online,0,0,130.0,Arrived
INN32401,Neptune,22/10/2018,2,1,Luxury Buffet Breakfast,0,0,1,1,0,145,Online,0,0,177.75,Canceled
INN00369,Neptune,13/8/2018,2,0,Luxury Buffet Breakfast,2,0,2,3,0,39,Online,0,0,170.1,Arrived
INN36016,Neptune,28/7/2018,2,1,Buffet Breakfast,2,0,0,1,0,29,Online,0,0,178.0,Arrived
INN04642,Venus,2/10/2018,3,0,Buffet Breakfast,2,0,2,1,0,86,Online,0,0,151.2,Arrived
INN27297,Neptune,22/3/2018,2,0,Buffet Breakfast,0,0,0,3,0,56,Online,0,0,79.2,Arrived
INN07757,Neptune,1/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,65,Online,0,0,90.9,Canceled
INN17989,Jupiter,15/8/2017,2,2,Not Selected,1,1,1,1,0,5,Online,0,0,153.0,Arrived
INN04435,Venus,22/10/2017,2,0,Buffet Breakfast,2,0,0,2,0,37,Online,0,0,105.3,Arrived
INN27306,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,164,Offline,0,0,100.0,Arrived
INN20552,Neptune,29/6/2018,2,1,Buffet Breakfast,0,0,2,4,0,49,Online,0,0,134.1,Arrived
INN24938,Neptune,7/11/2018,2,0,Buffet Breakfast,1,0,1,1,0,90,Online,0,0,171.9,Arrived
INN05419,Neptune,10/6/2018,1,0,Buffet Breakfast,0,0,0,1,0,107,Offline,0,0,120.0,Arrived
INN28348,Neptune,17/12/2018,1,0,Not Selected,2,0,2,1,0,116,Online,0,0,79.2,Arrived
INN29638,Venus,21/9/2018,2,0,Buffet Breakfast,1,0,1,4,0,136,Online,0,0,144.9,Canceled
INN34343,Venus,21/8/2018,3,0,Buffet Breakfast,2,1,2,2,0,162,Online,0,0,139.05,Canceled
INN06189,Neptune,26/6/2018,2,0,Buffet Breakfast,1,0,2,4,0,85,Online,0,0,108.3,Arrived
INN14606,Neptune,23/4/2018,2,0,Buffet Breakfast,0,0,1,1,0,66,Online,0,0,105.3,Canceled
INN21871,Venus,5/7/2018,3,0,Buffet Breakfast,0,0,0,4,0,19,Online,0,0,187.0,Arrived
INN22331,Neptune,29/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,68,Offline,0,0,65.0,Arrived
INN15331,Neptune,26/9/2018,1,0,Buffet Breakfast,0,0,1,0,0,4,Offline,0,0,98.1,Canceled
INN23079,Neptune,1/11/2018,2,0,Not Selected,2,0,0,5,0,173,Online,0,0,80.1,Arrived
INN10622,Neptune,7/11/2018,2,0,Buffet Breakfast,2,0,1,3,0,66,Online,0,0,179.1,Arrived
INN15158,Neptune,13/10/2018,1,0,Not Selected,1,0,0,1,0,113,Online,0,0,108.0,Arrived
INN36268,Neptune,11/7/2018,2,0,Not Selected,0,0,1,0,0,49,Online,0,0,93.15,Canceled
INN07393,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,3,0,151,Offline,0,0,80.0,Arrived
INN27227,Venus,8/7/2018,3,0,Buffet Breakfast,4,0,2,4,0,65,Online,0,0,146.1,Arrived
INN17839,Venus,11/10/2018,1,0,Buffet Breakfast,0,0,0,1,4,4,Corporate,1,0,110.0,Arrived
INN20980,Venus,16/12/2018,2,0,Buffet Breakfast,0,0,1,2,0,185,Online,0,0,103.5,Arrived
INN24839,Venus,20/5/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,176.0,Arrived
INN01096,Venus,29/12/2017,2,0,Buffet Breakfast,1,0,0,4,0,97,Offline,0,0,60.5,Arrived
INN22876,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0,Arrived
INN29129,Neptune,16/10/2018,2,0,Buffet Breakfast,0,0,1,0,0,286,Offline,0,0,90.0,Canceled
INN19156,Neptune,15/10/2018,2,0,Buffet Breakfast,0,0,2,1,0,252,Online,0,0,106.3,Canceled
INN32809,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Offline,0,0,110.0,Canceled
INN05613,Neptune,17/10/2018,2,0,Not Selected,3,0,1,2,0,23,Online,0,0,119.0,Arrived
INN26155,Neptune,6/9/2018,2,0,Buffet Breakfast,0,0,1,5,0,82,Offline,0,0,95.0,Arrived
INN09057,Neptune,11/12/2018,2,0,Buffet Breakfast,0,0,1,0,0,18,Offline,0,0,89.0,Arrived
INN26837,Neptune,25/1/2018,1,0,Buffet Breakfast,1,0,1,1,0,40,Corporate,0,0,81.0,Arrived
INN28789,Neptune,29/10/2017,2,0,Buffet Breakfast,0,0,0,2,0,59,Offline,0,0,85.0,Arrived
INN05879,Neptune,8/10/2017,2,0,Buffet Breakfast,0,0,1,3,0,210,Offline,0,0,72.75,Arrived
INN24987,Neptune,17/12/2017,1,0,Buffet Breakfast,0,0,0,2,0,21,Corporate,0,0,65.0,Arrived
INN19225,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,116,Offline,0,0,61.0,Canceled
INN31547,Neptune,15/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,29,Online,0,0,94.5,Arrived
INN10938,Neptune,23/12/2018,2,0,Not Selected,1,0,2,2,0,199,Online,0,0,74.8,Canceled
INN02964,Neptune,7/10/2018,1,0,Buffet Breakfast,0,0,0,2,0,230,Online,0,0,103.5,Canceled
INN08126,Neptune,5/9/2018,2,0,Buffet Breakfast,0,0,1,4,0,81,Offline,0,0,95.0,Canceled
INN11897,Neptune,10/10/2018,2,0,Buffet Breakfast,1,0,1,2,0,279,Offline,0,0,80.75,Arrived
INN02907,Neptune,5/11/2018,1,0,Buffet Breakfast,1,0,2,4,0,15,Online,0,0,107.99,Arrived
INN27843,Neptune,20/1/2018,1,0,Buffet Breakfast,1,0,0,1,0,4,Online,0,0,80.0,Arrived
INN03087,Neptune,21/10/2017,2,0,Buffet Breakfast,0,0,0,3,0,8,Offline,0,0,85.0,Arrived
INN35715,Venus,1/12/2018,2,0,Buffet Breakfast,0,0,1,3,0,290,Online,0,0,86.7,Canceled
INN18696,Venus,20/4/2018,1,0,Buffet Breakfast,1,0,0,3,0,10,Online,0,0,104.72,Canceled
INN10171,Saturn,4/11/2017,2,0,Buffet Breakfast,1,0,0,3,0,46,Online,0,0,105.5,Arrived
INN32677,Neptune,9/12/2018,2,0,Not Selected,0,0,1,2,0,229,Online,0,0,67.5,Canceled
INN28066,Neptune,21/8/2017,2,0,Buffet Breakfast,0,0,0,1,0,22,Offline,0,0,75.0,Arrived
INN18856,Neptune,22/10/2018,2,0,Not Selected,0,0,0,1,0,0,Online,0,0,120.0,Arrived
INN00136,Venus,9/10/2017,2,0,Buffet Breakfast,2,0,0,1,0,11,Online,0,0,155.0,Arrived
INN00216,Neptune,5/12/2018,1,0,Not Selected,0,0,1,1,0,13,Online,0,0,88.0,Arrived
INN24460,Venus,31/1/2018,2,0,Buffet Breakfast,1,0,2,0,0,30,Online,0,0,79.6,Arrived
INN20584,Neptune,16/10/2018,1,0,Buffet Breakfast,0,0,2,2,0,54,Offline,0,0,66.5,Arrived
INN32613,Neptune,20/1/2018,1,0,Buffet Breakfast,0,0,0,1,4,0,Corporate,1,0,65.0,Arrived
INN29579,Neptune,25/7/2018,2,0,Buffet Breakfast,2,0,1,0,0,206,Online,0,0,96.3,Arrived
INN10273,Neptune,18/7/2018,1,0,Buffet Breakfast,0,0,1,1,0,32,Offline,0,0,85.0,Arrived
INN06797,Venus,16/8/2018,3,0,Buffet Breakfast,0,0,2,5,0,148,Online,0,0,138.14,Canceled
INN25507,Neptune,19/6/2018,2,0,Buffet Breakfast,1,1,2,1,0,53,Online,0,0,117.9,Arrived
INN25567,Neptune,16/8/2018,2,0,Buffet Breakfast,1,0,0,2,0,119,Online,0,0,114.3,Arrived
INN09229,Venus,11/5/2018,2,0,Buffet Breakfast,0,0,0,3,0,52,Online,0,0,140.4,Canceled
INN03605,Neptune,2/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,180,Offline,0,0,100.0,Arrived
INN29732,Jupiter,17/5/2018,1,2,Buffet Breakfast,0,0,0,3,0,28,Online,0,0,213.63,Canceled
INN05910,Neptune,1/11/2018,1,0,Buffet Breakfast,0,0,0,3,0,166,Online,0,0,110.0,Canceled
INN22971,Neptune,1/8/2018,2,0,Not Selected,0,0,1,3,0,21,Online,0,0,138.0,Canceled
INN09061,Neptune,5/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,203,Offline,0,0,80.75,Arrived
INN05292,Neptune,15/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,317,Online,0,0,120.0,Canceled
INN34570,Neptune,2/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,0,Online,0,0,0.0,Arrived
INN16300,Venus,10/8/2018,3,0,Luxury Buffet Breakfast,2,0,0,2,0,114,Online,0,0,207.0,Canceled
INN14487,Neptune,8/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,433,Offline,0,0,70.0,Canceled
INN21222,Neptune,10/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,0,Offline,0,0,80.75,Arrived
INN19193,Neptune,2/6/2018,2,0,Buffet Breakfast,0,0,2,3,0,143,Online,0,0,100.3,Canceled
INN11885,Neptune,13/8/2018,2,0,Buffet Breakfast,0,0,0,1,0,123,Online,0,0,123.3,Canceled
INN10246,Neptune,2/6/2018,1,0,Not Selected,0,0,0,1,0,20,Offline,0,0,85.0,Arrived
INN34514,Neptune,25/11/2018,2,0,Buffet Breakfast,0,0,0,2,0,71,Offline,0,0,75.0,Arrived
INN21386,Neptune,28/10/2018,3,0,Buffet Breakfast,1,0,0,2,0,239,Online,0,0,128.7,Canceled
INN10717,Jupiter,21/3/2018,2,2,Buffet Breakfast,0,0,1,5,0,78,Online,0,0,154.7,Arrived
INN00502,Venus,28/2/2018,1,0,Luxury Buffet Breakfast,1,0,2,1,0,18,Online,0,0,145.0,Arrived
INN03585,Venus,5/7/2018,2,0,Buffet Breakfast,1,0,1,5,0,113,Online,0,0,92.94,Arrived
INN09689,Neptune,25/7/2017,2,1,Buffet Breakfast,2,0,0,1,0,84,Online,0,0,94.0,Arrived
INN18904,Venus,10/3/2018,2,1,Buffet Breakfast,2,0,0,3,0,27,Online,0,0,111.33,Arrived
INN22554,Neptune,15/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,122,Offline,0,0,85.0,Canceled
INN24725,Neptune,1/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,28,Online,0,0,122.0,Canceled
INN29730,Neptune,4/10/2017,2,0,Buffet Breakfast,0,0,2,0,0,61,Offline,0,0,91.0,Arrived
INN28750,Jupiter,15/7/2018,2,2,Buffet Breakfast,1,0,0,1,0,11,Online,0,0,231.0,Arrived
INN22826,Neptune,8/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,1,Online,0,0,116.0,Arrived
INN15729,Neptune,16/11/2018,2,0,Not Selected,0,0,0,4,0,61,Online,0,0,74.8,Canceled
INN09659,Neptune,25/11/2018,1,0,Buffet Breakfast,0,0,2,4,0,2,Online,0,0,91.38,Arrived
INN28688,Neptune,3/9/2018,2,0,Buffet Breakfast,1,0,2,1,0,180,Online,0,0,126.9,Canceled
INN18408,Neptune,23/10/2017,2,0,Buffet Breakfast,1,0,1,2,0,39,Online,0,0,74.88,Arrived
INN34927,Neptune,30/3/2018,1,0,Not Selected,0,0,0,1,0,2,Online,0,0,89.0,Arrived
INN10187,Venus,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,11,Corporate,0,0,90.0,Arrived
INN35882,Neptune,22/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,276,Offline,0,0,116.33,Canceled
INN24006,Neptune,16/12/2018,2,0,Not Selected,1,0,1,2,0,53,Online,0,0,79.2,Arrived
INN08261,Neptune,10/12/2017,1,0,Buffet Breakfast,0,0,0,1,0,1,Corporate,0,0,65.0,Arrived
